,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,2.256038647342995,3.0012602394454944,2.7534131484982147,2.9930686830497795,3.6093257718966605,1.9834068473009874,1.5593362738920393,2.5320310859063224,2.081075404326822,2.165931526990128,2.5019953791220333,1.2232724217601345,1.9069523209409787,1.9149338374291114,3.5215290905272,2.4440243646292794,3.231674018063432,1.7231674018063432,1.1512287334593574,1.6341104809913884,2.7044738500315058,1.7607645452636,2.474270111321151,1.2539382482671708,68.0,40.18867924528302
0,1.6009506564056135,0.8489135355364418,1.4013128112267996,2.18492530556813,1.8168854685378,1.1234721593481214,0.951788139429606,0.6653463105477592,0.7599592575826166,1.4609551833408783,1.1114757808963331,0.928700769578995,1.64259846084201,0.8066998641919421,1.5708465368945224,2.2808963331824357,1.9755545495699411,1.8687188773200545,1.2478497057492077,0.6335445903123585,1.1523313716613852,1.8331824354911725,1.4934359438660028,1.2799909461294703,93.0,29.794871794871796
0,1.6152066115702481,1.3520661157024794,2.3487603305785125,2.52,2.8244628099173554,1.8915702479338843,1.2145454545454546,0.7428099173553719,1.5927272727272725,1.589421487603306,1.8509090909090908,1.4446280991735536,1.8664462809917355,1.6803305785123968,2.1854545454545455,2.0684297520661157,2.80297520661157,2.0568595041322313,1.2085950413223139,1.234710743801653,1.5748760330578513,1.6105785123966943,2.029421487603306,1.6099173553719008,54.0,42.1025641025641
0,2.1720529393659587,1.7254539858417974,1.8279470606340413,2.7660818713450297,2.4776854416743617,1.4222837796244998,1.714373653431825,1.3847337642351492,1.3108648815020005,2.027700831024931,1.81994459833795,1.2028316405047708,1.3644198214835332,1.1988304093567252,1.9156663588796554,2.046168051708218,2.7226839027393046,1.4570637119113574,1.1508156355801786,0.9270544783010156,1.4684518313327175,1.6577408433364111,2.222837796244998,1.1151123422591567,56.0,34.31707317073171
0,2.9515595463137996,1.9112712665406426,3.35562381852552,2.994092627599244,3.5845935727788283,2.7463374291115312,1.9293478260869565,1.3423913043478262,2.4063090737240076,2.0369801512287333,2.580812854442344,1.8077741020793952,2.179111531190926,2.041587901701323,3.594281663516068,3.329631379962193,3.171077504725898,2.398393194706994,1.6671786389413987,1.5160680529300568,2.905718336483932,2.427457466918715,2.4610113421550097,1.4706994328922494,91.0,37.11842105263158
0,1.8483045806067817,2.2797441998810233,2.4622248661511006,2.970553242117787,2.498810232004759,1.9968768590124926,1.3463712076145151,1.532123735871505,1.4818560380725758,2.102468768590125,1.5672218917311123,1.0408982748364068,1.933372992266508,2.1454491374182036,2.022308149910767,2.493753718024985,2.681737061273052,1.5074360499702557,1.6389054134443781,1.5936942296252232,1.3604997025580012,1.9069006543723974,2.0440214158239147,1.4187983343248067,81.0,34.621212121212125
0,2.0079639889196677,1.3149238227146813,2.315096952908587,2.453601108033241,1.8812326869806093,1.299342105263158,1.1897506925207757,0.7439404432132964,1.322887811634349,1.5573060941828256,1.4042590027700832,0.8464335180055402,1.5997229916897506,1.4075484764542936,2.353185595567867,2.5837950138504153,1.5249307479224377,1.9310941828254848,1.084141274238227,0.9151662049861496,1.7030817174515234,1.780124653739612,1.034279778393352,1.2545013850415512,75.0,33.38333333333333
0,1.9168034339098599,2.0434288599924253,1.8058325968943316,3.1060472162605737,1.8512814038631487,1.569498800656483,1.5335184951395027,1.5338972351975761,1.41989647771746,2.644994318899129,1.5665951268779195,1.3295038505239236,2.0727180911501075,0.6722636030804192,1.738416866557253,2.790304254513319,2.6040903926271937,1.8500189370029037,1.588562050246181,0.44451458149223577,1.296174725413458,2.3620754955182424,1.9820729705845221,1.34036106552203,88.0,32.863013698630134
0,2.053402777777778,1.7385416666666667,2.1380555555555554,2.4110416666666667,2.063194444444444,2.054236111111111,1.1859722222222222,0.8868055555555556,1.361111111111111,1.627361111111111,1.2786111111111111,1.3604166666666666,2.010972222222222,1.905,2.5622222222222226,2.2097222222222226,1.9293055555555554,2.1872222222222226,1.3438888888888887,1.3859722222222222,1.5766666666666667,1.5177777777777777,1.39375,1.5599999999999998,119.0,28.76923076923077
0,1.8341716201798506,2.147233653406493,0.6526444139612864,1.400853528425545,2.8507849413199207,2.156835848193873,1.2405121170553268,1.4898643499466544,0.45038866026520347,1.01661332114007,2.0318549001676574,1.5471726870903826,1.611339734796525,0.7649748513946044,2.3683889650967838,1.5378753238835543,2.20789513793629,2.083523853071178,1.3011736015851243,0.5761316872427984,1.8705989940557843,1.1783264746227708,1.600518213686938,1.5240054869684498,80.0,32.95384615384615
0,1.6803677663601946,0.3822336398053002,2.0438074634937804,2.3307193077339106,1.8585722011898325,1.5431314223904815,1.3077339102217416,0.22674418604651161,1.644131963223364,1.7717685235262304,1.3777717685235262,1.1667117360735533,1.969713358572201,0.32287723093564086,2.658193618171985,2.2111952406706328,1.9967550027041645,1.9034613304488914,1.2020010816657654,0.17901568415359653,1.6654948620876149,1.5251487290427257,1.2017306652244457,1.21308815575987,85.0,28.84285714285714
0,1.4757250440634513,1.1764140362121456,1.934625861240186,2.0306040698605994,0.8719756449286974,1.7312930620092937,1.0432622977087007,0.6401217753565134,1.09405543983336,1.2446723281525396,0.6024675532767184,0.9160390962986701,1.2206377183143726,0.2903380868450569,1.6798589969556164,1.8282326550232335,0.6321102387437911,1.1102387437910592,1.043422528440955,0.209261336324307,1.257010094536132,1.422528440954975,0.3864765261977247,0.7506809806120814,78.0,26.53968253968254
0,2.0090027700831024,2.2624653739612186,2.886426592797784,2.9189750692520775,2.945983379501385,1.959141274238227,1.92590027700831,1.6876731301939059,2.312326869806094,2.4418282548476453,2.371191135734072,1.489612188365651,2.1329639889196677,2.9487534626038783,2.940443213296399,2.7146814404432136,2.837950138504155,2.2534626038781163,1.6024930747922437,2.4058171745152355,2.1869806094182827,2.074792243767313,1.9819944598337953,1.5526315789473684,37.0,39.77272727272727
0,2.6159864266189086,1.0655104156847959,1.4523517767932888,2.6346498256197566,2.5690451503440475,2.1999245923272692,1.8971627863135074,0.6841361108492789,0.9548496559524932,1.7989442925817702,1.7705721557168441,1.605335092845697,2.0719200678669054,1.5898765199359035,0.9087567159958526,2.6734847770760672,2.97709491940805,2.0252615703647847,1.585540578753888,1.2082194363276464,0.50768215665944,2.1001036855500046,2.188047883872184,1.420303515882741,102.0,31.42528735632184
0,2.2577908587257616,2.539473684210526,2.7358033240997233,1.9418282548476453,0.27631578947368424,2.6286357340720223,1.440443213296399,1.7181440443213294,1.875,1.295186980609418,0.16585872576177285,1.7941481994459834,2.3220221606648197,2.670360110803324,2.0356648199445986,2.1353878116343488,0.3279085872576177,2.456717451523546,1.8337950138504153,1.9674515235457066,1.3590720221606647,1.5159279778393353,0.19078947368421054,1.753808864265928,75.0,29.483333333333334
0,1.592560553633218,1.840638216070742,2.035947712418301,1.0628604382929643,1.6053440984236833,1.7409650134563628,1.1795463283352556,1.4554017685505574,1.6016916570549788,0.7386582083813917,1.4356978085351788,1.4437716262975777,1.425028835063437,1.311034217608612,2.01518646674356,0.9444444444444444,1.7227989234909649,1.280084582852749,1.2481737793156478,0.8471741637831602,1.4140715109573243,0.5519031141868512,1.1608996539792387,0.9338715878508266,101.0,26.988372093023255
0,1.9093877551020406,2.4153061224489796,1.6848979591836735,2.749387755102041,2.085714285714286,1.9120408163265308,1.350408163265306,2.1383673469387756,1.1361224489795918,2.119387755102041,1.4657142857142855,1.3493877551020408,1.393469387755102,2.7587755102040816,1.4122448979591837,2.40734693877551,2.456326530612245,1.8697959183673472,0.9342857142857144,1.9244897959183676,0.9351020408163265,1.62,1.7506122448979593,0.8640816326530613,69.0,32.94444444444444
0,2.2798110979929165,2.909090909090909,2.893067970990049,2.031539888682746,3.4273907910271544,2.72457412717153,1.5385393826952267,1.9949401248102545,1.9009951087873165,1.3813459268004722,2.669084162590656,1.862371394838927,1.8249283184348117,1.4543767920391297,2.309158374093439,2.4213189407994604,2.725754764715804,1.9192106594704,1.3297351998650702,0.929836397368865,1.4339686287738236,1.7832686793725756,1.993422162253331,1.316748186878057,76.0,36.73770491803279
0,1.613746537396122,0.6971952908587258,1.6691481994459834,1.2825484764542936,1.0128116343490305,1.944078947368421,1.1783240997229918,0.5216412742382271,1.150450138504155,1.0178324099722993,0.7707756232686981,1.451696675900277,1.6662049861495845,0.6970221606648199,1.6831717451523545,1.1388504155124655,1.0117728531855956,1.7863573407202218,1.335180055401662,0.40304709141274236,1.243421052631579,0.7808171745152354,0.7181440443213297,1.2808171745152355,75.0,20.516666666666666
0,2.3402311206664876,3.494490728298844,2.3955925826390754,2.2698199408761086,2.8382155334587473,1.9328137597420048,1.7481859715130341,2.6836871808653586,1.665681268476216,1.528352593388874,2.042999193765117,1.0717549045955388,2.387798978769148,3.611126041386724,3.1494221983337813,2.7003493684493414,2.9690943294813223,2.0658425154528355,1.3681805966138134,2.4232733136253697,1.9123891427035744,1.6484815909701693,1.9801128728836335,0.9768879333512497,60.0,40.77777777777778
0,1.7771739130434783,2.291469754253308,0.8120274102079396,2.4275756143667295,2.9970463137996224,1.8218336483931947,1.1789933837429112,1.4839319470699432,0.6023156899810964,1.6116493383742911,2.04820415879017,1.0581285444234405,2.0694706994328924,2.2592155009451798,0.9534499054820416,2.4180056710775046,2.4423440453686203,2.072542533081285,1.459829867674858,1.6467391304347827,0.677930056710775,1.710538752362949,1.8520793950850662,1.4825141776937618,91.0,34.078947368421055
0,1.8518990929705215,2.010345804988662,1.0919784580498866,2.2655895691609977,1.7117346938775508,1.7342687074829934,1.243764172335601,1.4105725623582768,0.7660147392290251,1.6577380952380953,1.290532879818594,1.2654478458049887,1.61281179138322,1.7006802721088436,0.8667800453514739,2.3381519274376417,1.7599206349206347,1.6746031746031749,1.3253968253968256,1.2208049886621315,0.600907029478458,1.8364512471655328,1.292517006802721,1.3846371882086168,83.0,29.073529411764707
0,1.7461111111111112,1.1202777777777777,1.852222222222222,2.275,0.01944444444444444,1.4158333333333333,1.0280555555555557,0.7813888888888889,1.3441666666666667,1.5905555555555557,0.011111111111111112,1.223611111111111,1.528888888888889,1.0366666666666666,1.951111111111111,1.7405555555555556,0.06888888888888887,1.6983333333333335,1.211111111111111,0.7127777777777777,1.3933333333333333,1.2561111111111112,0.06055555555555556,1.1561111111111113,59.0,32.86363636363637
0,2.374131944444444,2.88671875,1.2990451388888888,2.7239583333333335,2.0716145833333335,1.588107638888889,1.7074652777777777,2.186631944444444,0.9322916666666666,1.7821180555555554,1.4340277777777777,1.2213541666666667,2.079861111111111,3.0963541666666665,1.6102430555555556,2.7447916666666665,2.8828125,1.9852430555555554,1.4279513888888886,2.271701388888889,1.1171875,1.993923611111111,1.978298611111111,1.1822916666666667,47.0,39.5
0,1.8909008601177004,1.6084200995925757,2.729741964689905,2.5889542779538255,2.756903576278859,1.9823449524671797,1.1023087369850613,1.1484834766862835,1.8641919420552286,1.903576278859212,1.891353553644183,1.2019013128112268,2.3540063377093707,2.992756903576279,1.4757808963331827,2.8922589406971477,2.2833861475780894,1.8578542326844725,1.4151199637845178,2.0013580805794478,0.9719330013580805,1.7999094612947033,1.4816659121774556,1.3752829334540515,46.0,39.193548387096776
0,2.304065743944637,2.104455017301038,2.484645328719723,2.609645328719723,3.735726643598616,2.0421712802768166,1.6275951557093424,1.569204152249135,1.6846885813148789,1.9459342560553632,2.700475778546713,1.7569204152249134,2.4052768166089966,3.7815743944636675,2.644896193771626,2.684256055363322,3.102076124567474,2.2487024221453287,1.417387543252595,2.8334775086505193,1.7560553633217992,1.9048442906574394,2.0960207612456747,1.772923875432526,67.0,32.82692307692308
